account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,feedback_count_90d,feature_requests_count_90d,data_recalculation_requests_90d,critical_feedback_count_90d,unresolved_feedback_count,avg_unresolved_feedback_age_days,roadmap_alignment_score,feedback_sentiment_score,competitor_mentioned_in_feedback,feedback_linked_to_renewal,bugs_reported_90d,critical_bugs_reported_90d,open_bugs_count,stuck_bugs_count,avg_bug_resolution_days,oldest_open_bug_days,bug_reopen_count,data_accuracy_bug_flag,workaround_available_flag,bug_sentiment_score,bug_linked_to_renewal_flag,churn_label
ACC-01514,SMB,Monthly,Pro,14,189.42,3,0,38,Grace Period,0,neutral,1,42,55.6,-27.7,50.0,21,5,5,5,0,0,1,0,3.0,4.5,0.53,0.12,2,1,0,0,1,29.6,78.4,-0.04,0,0,3,0,1,0,2.0,26,0,0,1,-0.2,0,0
ACC-01515,Enterprise,Annual,Enterprise,42,7896.47,4,62,38,Renewal Pending,1,neutral,0,47,44.4,-1.4,48.4,19,20,9,5,0,1,5,1,2.6,3.9,-0.18,-0.43,1,1,0,0,0,0.0,57.5,0.45,0,1,1,0,0,0,5.2,0,0,1,1,0.46,0,0
ACC-01516,Enterprise,Annual,Enterprise,7,10633.16,4,70,319,Active,0,neutral,0,15,10.7,-17.3,22.5,7,32,3,4,0,1,5,0,1.1,4.8,0.02,0.26,2,2,2,0,0,0.0,88.9,0.75,0,0,1,0,0,0,11.0,0,0,0,1,-0.19,0,0
ACC-01517,SMB,Monthly,Starter,12,198.55,1,1,166,Active,1,negative,0,24,26.1,-12.0,27.1,13,36,1,1,0,0,2,0,4.6,4.7,0.5,0.6,5,1,0,0,2,81.8,55.4,-0.42,0,0,0,0,0,0,0.0,0,0,0,1,0.35,0,0
ACC-01518,SMB,Annual,Starter,26,148.69,1,0,87,Grace Period,1,negative,1,37,60.3,11.4,71.7,15,15,4,2,0,0,5,0,3.7,3.5,0.71,-0.21,6,2,2,0,3,105.4,26.8,-0.06,0,1,3,0,1,0,0.5,45,1,1,1,-0.11,0,0
ACC-01519,Enterprise,Custom,Business,55,2003.38,2,9,147,Active,1,negative,0,28,50.1,-22.6,40.7,18,23,2,1,0,0,5,2,4.7,4.4,0.05,0.36,4,2,3,0,2,85.5,66.6,0.28,1,0,0,0,0,0,0.0,0,0,1,1,0.15,0,0
ACC-01520,Mid-Market,Annual,Business,12,565.39,4,9,80,Active,1,neutral,0,40,56.9,-20.9,53.1,9,9,5,2,0,0,4,1,5.6,4.2,0.15,-0.35,2,2,2,0,1,51.1,93.8,0.23,0,0,4,1,1,0,11.6,51,0,0,0,0.05,1,0
ACC-01521,Mid-Market,Annual,Starter,40,1105.46,1,3,7,Renewal Pending,1,neutral,0,41,71.3,-2.2,63.8,16,4,7,2,1,0,3,0,4.1,4.4,-0.23,0.22,7,1,0,1,3,94.8,42.5,0.24,0,1,4,2,1,0,5.1,26,1,0,0,-0.01,1,0
ACC-01522,Enterprise,Monthly,Business,31,2194.95,1,0,26,Renewal Pending,1,neutral,0,15,44.4,-26.9,39.9,10,25,5,4,1,1,1,0,0.8,4.7,0.14,0.76,5,1,2,1,2,57.9,39.9,0.47,1,0,1,0,0,0,7.6,0,0,0,1,0.05,0,0
ACC-01523,Mid-Market,Monthly,Pro,19,489.77,2,0,271,Grace Period,0,negative,1,30,59.0,-17.8,44.4,12,25,2,1,0,0,3,1,5.7,3.5,0.42,0.08,5,3,1,1,3,98.9,33.1,-0.36,0,1,3,0,1,0,10.0,30,0,0,1,-0.44,0,0
ACC-01524,Enterprise,Monthly,Enterprise,43,7483.57,4,6,25,Renewal Pending,1,neutral,0,34,60.0,-21.4,36.3,24,20,10,1,1,0,2,0,3.2,3.1,0.8,0.86,3,2,0,0,1,17.4,64.3,0.51,0,0,3,0,1,0,3.2,62,0,0,0,0.09,0,0
ACC-01525,SMB,Annual,Business,13,261.31,4,7,12,Renewal Pending,0,negative,0,17,0,-19.2,0,12,42,3,2,1,0,4,1,4.7,3.7,-0.34,-0.28,3,2,1,0,1,34.9,54.3,-0.07,0,0,2,0,1,0,3.7,52,0,0,0,-0.02,0,0
ACC-01526,SMB,Annual,Business,13,171.93,3,11,104,Active,1,neutral,0,43,62.6,-18.1,37.7,21,8,4,1,0,1,4,1,5.5,3.4,0.46,0.04,5,0,3,2,2,70.1,22.6,-0.23,1,0,1,0,0,0,0.5,0,0,0,0,-0.09,0,1
ACC-01527,SMB,Monthly,Starter,19,294.72,1,0,120,Active,0,neutral,0,29,57.5,-10.9,48.1,15,26,3,2,0,0,3,0,0.4,4.0,0.69,0.13,2,1,1,1,1,36.9,66.1,0.42,1,0,3,0,1,0,6.4,19,0,0,0,-0.19,0,0
ACC-01528,SMB,Annual,Pro,38,295.75,1,11,85,Active,1,neutral,0,38,80.8,28.1,54.8,13,11,2,2,1,1,1,1,8.6,3.2,0.64,-0.24,0,0,0,0,0,0.0,73.1,-0.2,0,1,3,0,1,0,4.8,42,1,0,0,0.0,0,0
ACC-01529,Enterprise,Annual,Business,28,3797.15,4,10,15,Renewal Pending,0,negative,0,37,49.5,-2.3,47.5,13,31,4,3,1,1,2,0,2.2,5.0,0.35,0.85,4,3,1,0,2,64.3,61.3,0.33,1,1,1,0,0,0,13.0,0,0,0,1,0.16,1,0
ACC-01530,SMB,Monthly,Pro,24,91.72,4,9,112,Active,0,negative,0,29,43.7,22.1,57.0,10,7,6,2,0,0,2,0,5.2,3.4,0.32,0.12,3,3,2,0,1,40.3,49.3,0.46,0,0,5,1,2,1,6.6,100,0,1,1,-0.22,0,0
ACC-01531,Enterprise,Annual,Enterprise,56,5318.44,5,43,323,Active,1,neutral,0,41,78.0,41.2,77.9,11,22,3,0,1,1,2,1,1.0,4.2,0.58,0.51,3,1,0,0,1,12.7,63.0,0.48,0,0,2,0,1,0,2.2,26,0,0,1,0.07,0,0
ACC-01532,SMB,Monthly,Pro,9,43.4,3,0,41,Renewal Pending,1,negative,0,31,55.0,-27.5,45.9,14,32,1,1,1,0,7,3,9.3,3.3,0.32,0.24,3,3,1,1,1,29.3,79.8,0.4,0,1,3,2,1,0,17.1,29,0,1,0,-0.4,0,0
ACC-01533,Mid-Market,Annual,Pro,15,490.65,2,3,142,Active,0,neutral,0,45,87.9,-12.0,60.4,18,5,0,2,0,1,5,1,4.9,3.9,0.4,-0.45,4,2,0,1,1,80.2,67.1,0.15,0,0,3,1,1,0,16.6,39,1,0,1,-0.31,0,0
ACC-01534,SMB,Monthly,Pro,28,168.09,1,4,87,Active,1,neutral,0,45,66.6,22.9,37.1,12,6,0,0,0,1,0,0,2.3,4.1,0.57,0.47,5,3,0,1,2,70.4,82.6,0.17,0,0,2,0,1,0,1.9,47,2,0,1,0.3,0,0
ACC-01535,Enterprise,Custom,Enterprise,3,3706.04,5,54,13,Renewal Pending,0,neutral,0,37,71.4,-15.2,72.0,20,13,11,5,1,1,1,0,3.7,4.4,0.95,0.16,2,0,0,0,1,42.1,80.9,0.52,0,0,3,1,1,0,5.1,30,0,0,1,0.61,0,0
ACC-01536,Mid-Market,Annual,Business,9,345.1,2,17,191,Active,1,neutral,0,29,43.6,2.7,73.1,15,27,3,0,1,1,0,0,2.1,4.1,0.33,0.14,0,0,0,0,0,0.0,79.5,0.5,0,0,1,0,0,0,0.5,0,0,0,1,0.52,0,0
ACC-01537,Mid-Market,Custom,Business,17,1440.94,2,10,49,Active,0,neutral,0,24,47.5,20.6,46.7,12,28,6,1,0,1,2,1,2.3,4.3,0.22,0.52,1,1,1,1,0,0.0,55.9,0.13,0,0,0,0,0,0,0.0,0,0,0,1,0.45,0,0
ACC-01538,Mid-Market,Annual,Enterprise,14,392.47,5,0,243,Active,0,neutral,0,54,84.0,18.5,63.5,23,22,1,1,0,1,2,0,7.0,3.5,0.16,-0.21,3,1,0,0,1,7.4,64.5,0.03,1,0,1,0,0,0,3.2,0,1,0,1,0.08,0,0
ACC-01539,Mid-Market,Monthly,Business,34,2279.39,2,13,106,Active,0,neutral,0,46,74.1,4.6,53.4,16,19,4,2,1,0,7,0,6.2,3.9,0.86,-0.15,2,1,0,0,1,0,78.0,0.38,0,0,6,0,2,0,9.0,62,2,0,0,-0.34,0,0
ACC-01540,Mid-Market,Annual,Business,26,965.77,4,11,216,Active,0,negative,0,16,23.6,-29.0,2.2,6,38,5,0,1,0,3,0,2.0,4.3,0.37,0.24,4,4,1,2,2,81.4,47.9,-0.5,0,0,0,0,0,0,0.0,0,0,1,1,0.47,0,0
ACC-01541,Mid-Market,Annual,Business,26,1019.53,4,20,3,Renewal Pending,1,neutral,0,42,81.7,-13.4,54.3,19,20,0,4,0,1,3,0,5.4,3.0,0.22,0.16,1,0,1,0,0,0.0,66.1,-0.18,0,0,5,1,2,0,8.3,48,1,0,0,-0.4,0,0
ACC-01542,Enterprise,Annual,Business,51,8819.72,4,21,45,Grace Period,0,negative,1,19,26.9,-3.9,30.6,14,21,6,3,1,0,5,0,3.8,3.8,0.28,-0.25,6,1,1,2,3,77.9,43.3,-0.13,0,0,2,1,1,0,6.1,32,0,0,1,0.36,0,0
ACC-01543,SMB,Annual,Pro,11,249.86,1,4,130,Active,0,neutral,0,28,48.5,-36.1,35.7,13,32,1,1,0,0,4,0,4.7,4.2,0.45,0.2,2,1,0,0,0,0.0,57.1,0.63,0,0,2,1,1,0,1.6,25,1,0,1,-0.24,0,0
ACC-01544,Enterprise,Custom,Business,20,2595.41,3,6,29,Grace Period,0,negative,1,20,33.2,-50.9,28.0,4,15,1,5,1,1,6,0,5.9,4.2,0.3,0.01,1,0,1,0,0,0.0,88.2,0.48,0,0,9,3,4,1,15.3,117,0,0,1,-0.02,0,0
ACC-01545,Enterprise,Custom,Enterprise,45,1113.38,6,62,258,Grace Period,1,neutral,1,50,94.8,32.9,77.4,16,20,3,2,0,1,9,1,6.8,4.0,0.71,-0.05,4,1,3,0,1,30.1,67.9,0.2,0,0,4,0,2,1,0.5,75,1,0,1,-0.18,0,0
ACC-01546,Mid-Market,Annual,Business,25,684.64,3,4,63,Active,1,negative,0,13,19.7,22.5,28.8,4,43,5,0,0,0,3,2,4.0,3.8,0.42,0.28,3,2,1,0,1,10.6,73.5,0.45,0,1,3,1,1,0,8.0,39,0,1,1,-0.12,0,1
ACC-01547,SMB,Annual,Starter,20,199.91,2,0,208,Active,1,neutral,0,44,86.6,33.7,56.3,18,3,0,1,0,0,1,0,4.9,4.7,0.44,0.08,3,1,2,1,1,49.5,50.8,0.56,0,0,1,0,0,0,1.2,0,0,0,1,0.19,0,0
ACC-01548,Mid-Market,Annual,Pro,32,415.2,1,3,233,Active,0,neutral,0,36,44.1,-0.9,43.9,7,26,2,2,1,1,4,1,7.3,3.7,0.33,-0.23,2,1,1,0,0,0.0,100,0.83,0,0,5,3,1,0,7.7,0,0,0,1,0.02,1,0
ACC-01549,SMB,Annual,Starter,11,251.67,1,1,18,Grace Period,0,negative,1,22,45.7,4.8,23.8,8,40,3,1,0,0,8,2,6.3,2.6,0.48,-0.62,4,2,2,2,2,74.8,30.7,0.07,0,0,4,0,2,1,8.8,102,2,0,0,0.27,0,1
ACC-01550,Mid-Market,Custom,Business,27,934.62,3,9,96,Active,0,negative,0,56,37.6,48.4,62.1,17,16,4,4,0,0,6,1,5.4,4.3,0.51,-0.32,0,0,0,0,0,0.0,64.0,-0.04,0,0,4,1,1,0,7.8,60,1,0,0,-0.66,0,0
ACC-01551,Enterprise,Annual,Enterprise,15,1616.16,5,66,159,Active,1,neutral,0,59,72.4,-34.1,72.2,22,10,5,1,1,1,2,0,0.2,4.9,0.51,0.09,1,1,0,0,0,0.0,48.6,0.21,0,0,2,0,1,0,6.6,34,1,0,0,-0.46,0,0
ACC-01552,SMB,Monthly,Pro,18,160.36,2,0,70,Active,0,negative,0,36,64.7,-24.1,64.0,13,27,3,0,1,0,4,1,0.9,3.8,-0.03,0.23,5,4,1,0,3,112.8,58.9,0.01,0,0,0,0,0,0,0.0,0,0,0,1,0.3,0,0
ACC-01553,SMB,Monthly,Starter,7,193.07,1,4,26,Renewal Pending,1,neutral,0,42,84.5,-4.4,62.1,9,18,0,2,0,0,4,1,7.2,4.1,0.27,-0.03,1,1,0,0,0,0.0,69.3,0.83,0,0,4,1,1,0,2.8,61,1,0,0,-0.09,0,0
ACC-01554,Enterprise,Custom,Enterprise,41,3848.53,6,55,1,Renewal Pending,1,neutral,0,40,43.9,7.6,56.3,19,25,4,3,1,1,3,1,0.4,4.0,0.03,-0.29,7,3,1,1,2,66.0,61.2,0.53,0,1,0,0,0,0,0.0,0,0,0,1,0.36,0,0
ACC-01555,SMB,Custom,Pro,36,488.37,2,2,10,Renewal Pending,0,neutral,0,44,81.6,31.0,60.1,20,9,2,1,0,0,3,0,1.7,4.7,0.42,-0.03,4,1,1,1,1,90.3,67.3,0.41,0,0,2,1,0,0,5.3,0,0,0,1,0.88,0,0
ACC-01556,Enterprise,Annual,Enterprise,29,5521.51,3,85,27,Grace Period,0,negative,1,23,61.2,-32.4,56.4,10,5,4,1,1,0,3,0,0.9,4.2,0.31,1,5,2,0,2,2,62.5,65.2,0.33,0,0,2,0,0,0,14.0,0,0,0,1,0.42,0,1
ACC-01557,SMB,Monthly,Starter,10,217.45,1,3,70,Active,1,neutral,0,39,51.3,-31.4,23.8,9,21,3,3,0,0,4,0,5.4,4.2,0.72,0.01,2,0,0,0,0,0.0,75.9,0.79,0,0,0,0,0,0,0.0,0,0,0,1,-0.12,0,0
ACC-01558,Mid-Market,Monthly,Business,2,816.65,3,14,210,Active,1,positive,0,44,85.4,-24.8,75.2,18,0,3,2,1,0,4,0,2.9,4.4,0.44,-0.1,6,0,0,0,3,88.2,48.4,-0.03,0,0,1,0,0,0,0.5,0,0,0,1,0.46,0,0
ACC-01559,Mid-Market,Annual,Business,15,1189.49,4,10,64,Active,1,neutral,0,39,79.5,0.4,57.2,16,31,2,5,1,0,2,0,4.4,3.5,0.8,-0.32,4,2,0,0,1,14.0,100,1,0,1,3,0,1,0,3.2,30,0,1,0,-0.24,0,0
ACC-01560,SMB,Monthly,Pro,1,576.6,2,0,272,Grace Period,0,negative,1,32,32.8,-23.3,35.8,10,28,0,2,0,0,3,1,1.4,4.6,0.63,0.04,1,1,0,0,0,0.0,69.9,0.23,0,0,4,0,1,0,10.0,25,0,0,1,0.16,0,0
ACC-01561,Enterprise,Annual,Enterprise,7,1386.37,4,0,6,Renewal Pending,0,neutral,0,23,34.8,-52.1,36.4,8,22,7,3,1,0,3,0,3.8,4.6,0.81,0.24,2,0,0,0,0,0.0,87.5,1,1,0,1,0,0,0,6.4,0,0,0,1,0.21,0,0
ACC-01562,SMB,Annual,Pro,31,86.91,1,0,27,Renewal Pending,0,negative,0,15,25.0,20.7,47.7,8,39,4,1,1,0,2,1,0.2,4.4,-0.16,-0.34,5,3,2,1,2,94.7,35.9,-0.02,1,0,2,0,1,0,5.5,4,1,0,0,0.32,0,1
ACC-01563,SMB,Annual,Starter,7,155.81,1,0,207,Active,0,neutral,0,36,54.5,5.1,35.2,8,25,0,0,0,0,2,0,1.5,4.3,0.2,0.44,2,0,0,0,1,56.1,49.4,0.11,0,1,0,0,0,0,0.0,0,0,0,1,0.44,0,0
ACC-01564,Enterprise,Custom,Business,3,750,3,22,128,Active,0,negative,0,22,71.9,-30.9,35.6,14,25,6,0,0,0,2,2,3.9,4.1,0.53,0.14,2,2,1,0,1,40.3,50.2,0.15,0,0,2,1,1,0,0.5,29,0,0,0,0.03,0,0
ACC-01565,Mid-Market,Monthly,Pro,19,875.27,2,2,119,Active,0,negative,0,35,76.8,-30.1,65.9,18,37,3,3,0,1,11,1,12.5,3.3,0.34,-0.73,3,2,2,2,1,41.1,59.4,0.06,0,0,3,0,1,0,7.8,39,1,0,1,-0.52,0,0
ACC-01566,Enterprise,Monthly,Enterprise,32,2663.51,5,17,38,Renewal Pending,0,neutral,0,31,61.1,0.9,55.9,22,25,3,3,1,1,3,0,5.6,4.0,0.94,0.78,0,0,0,0,0,0.0,76.5,0.67,1,0,1,1,0,0,5.3,0,0,0,0,-0.37,0,0
ACC-01567,Mid-Market,Annual,Pro,30,588.14,2,1,98,Active,0,negative,0,25,38.1,-13.1,35.0,10,18,2,3,0,0,2,0,6.0,4.0,0.49,0.43,3,1,2,1,1,48.3,72.8,0.7,0,1,4,0,1,0,4.5,40,0,0,1,0.06,0,0
ACC-01568,Enterprise,Monthly,Business,39,2389.2,4,13,6,Renewal Pending,1,neutral,0,51,92.9,4.6,98.6,24,12,9,3,1,1,11,1,1.0,3.8,-0.12,0.34,3,3,1,3,1,59.5,29.9,-0.17,0,0,4,2,1,0,12.3,27,1,0,1,-0.13,0,0
ACC-01569,SMB,Annual,Pro,5,259.63,2,1,34,Renewal Pending,1,positive,0,45,92.5,50.3,73.7,13,8,2,1,0,0,2,0,5.2,3.9,0.86,0.32,0,0,0,0,0,0.0,78.1,0.22,1,0,1,0,0,0,0.5,0,0,0,1,0.38,0,0
ACC-01570,Enterprise,Annual,Enterprise,31,2332.77,3,63,232,Active,1,neutral,0,39,86.2,15.8,68.4,15,21,2,1,1,0,0,0,5.4,4.8,0.57,-0.48,2,1,0,0,1,44.6,64.1,0.8,0,0,2,0,0,0,2.2,0,0,0,0,0.28,0,0
ACC-01571,SMB,Monthly,Starter,13,138.27,2,4,34,Renewal Pending,1,neutral,0,33,17.9,-8.4,42.9,11,28,8,2,0,0,4,0,4.4,4.0,0.89,0.21,5,0,0,0,2,51.0,61.7,0.21,0,0,3,1,1,0,6.3,27,0,1,1,0.48,0,0
ACC-01572,Mid-Market,Monthly,Pro,10,3323.39,1,16,211,Active,1,positive,0,39,90.1,4.5,78.8,22,3,2,2,1,0,2,1,1.5,3.8,0.16,0.01,5,1,1,1,2,29.8,45.3,0.2,0,0,2,0,0,0,7.7,0,0,0,1,0.46,0,0
ACC-01573,SMB,Monthly,Pro,34,143.2,4,7,17,Renewal Pending,0,negative,0,16,16.0,-29.6,32.9,13,36,1,1,0,0,4,1,5.5,3.4,0.4,0.4,3,1,1,0,1,39.7,74.3,0.0,0,1,3,1,1,0,2.0,29,0,1,1,0.12,0,1
ACC-01574,Mid-Market,Monthly,Starter,15,862.58,1,3,117,Grace Period,0,neutral,1,31,59.1,-38.1,43.7,10,14,2,2,0,1,3,1,3.0,3.7,0.34,-0.12,0,0,0,0,0,0.0,90.0,0.22,0,0,1,1,0,0,7.9,0,1,1,0,-0.59,1,0
ACC-01575,SMB,Monthly,Pro,1,868.81,2,10,126,Active,0,neutral,0,50,96.5,19.2,83.9,21,7,2,1,1,1,5,2,6.8,3.5,0.42,-0.39,4,3,3,1,1,0,65.6,-0.11,0,1,0,0,0,0,0.0,0,0,0,1,-0.09,0,0
ACC-01576,Mid-Market,Monthly,Business,35,748.94,4,13,5,Renewal Pending,1,neutral,0,58,100,17.6,68.2,24,13,7,1,0,0,3,0,4.7,4.7,0.41,-0.46,5,1,2,1,1,65.4,56.3,0.34,0,1,5,3,2,1,17.9,97,2,1,0,-0.68,1,1
ACC-01577,Mid-Market,Annual,Business,6,1312.04,1,23,68,Grace Period,1,negative,1,16,58.2,-15.2,10.9,6,42,6,1,0,1,1,1,1.9,4.5,0.87,0.64,2,1,0,2,1,47.5,46.0,0.5,0,0,0,0,0,0,0.0,0,0,1,1,-0.13,0,1
ACC-01578,Mid-Market,Monthly,Pro,3,2253.21,1,2,64,Grace Period,0,negative,1,22,66.6,-6.5,20.9,14,19,3,3,1,0,4,0,0.2,4.2,0.06,0.24,2,0,0,0,1,55.6,82.8,1,0,0,2,1,0,0,7.7,0,0,0,1,0.29,1,0
ACC-01579,SMB,Annual,Pro,25,425.35,3,6,118,Active,0,negative,0,39,63.3,51.7,71.8,9,30,1,0,0,0,2,0,0.5,4.9,0.11,0.63,2,2,1,0,1,76.0,37.5,-0.41,0,0,0,0,0,0,0.0,0,0,0,1,0.11,0,0
ACC-01580,Mid-Market,Monthly,Business,5,586.13,3,10,86,Active,1,neutral,0,19,45.1,30.0,37.8,19,16,4,2,0,1,6,1,8.6,3.7,0.51,0.1,3,0,1,0,0,0.0,100,1,0,0,3,0,1,0,4.8,71,0,0,1,-0.3,0,0
ACC-01581,SMB,Annual,Starter,1,135.02,1,1,137,Active,1,neutral,0,36,57.9,-10.6,35.7,16,16,5,0,0,1,3,1,3.7,4.0,0.16,0.2,5,3,0,0,2,46.2,63.2,0.47,0,0,4,1,2,1,8.8,128,2,0,1,0.03,0,0
ACC-01582,Mid-Market,Annual,Pro,39,1528.72,1,13,88,Active,0,negative,0,29,34.3,-29.9,35.4,12,36,4,4,0,0,5,1,8.4,3.6,0.78,-0.05,1,1,1,1,0,0.0,47.4,-0.01,0,0,3,0,1,0,9.7,59,0,0,1,-0.13,0,0
ACC-01583,SMB,Annual,Starter,24,120.28,1,0,365,Active,1,positive,0,54,96.9,-0.3,57.1,13,5,1,0,1,0,4,0,1.4,5.0,0.6,-0.05,4,3,3,1,1,30.7,63.6,-0.17,0,0,4,0,1,0,2.8,24,0,0,1,0.24,0,0
ACC-01584,SMB,Annual,Business,15,157.46,5,16,202,Active,1,negative,0,19,36.8,-8.4,55.2,14,23,3,0,1,1,7,0,5.1,3.3,0.3,-0.11,1,1,1,1,1,90.1,0,-0.05,0,0,1,1,0,0,7.7,0,1,0,1,-0.36,0,0
ACC-01585,Mid-Market,Annual,Pro,43,1737.72,4,12,79,Grace Period,1,neutral,1,48,69.4,48.9,84.7,19,25,1,5,1,0,3,0,2.8,4.3,0.44,0.29,5,4,0,0,2,47.7,61.6,0.4,0,1,3,0,1,0,6.1,39,0,0,0,0.64,1,0
ACC-01586,Mid-Market,Monthly,Pro,23,1288.95,1,10,210,Active,0,neutral,0,35,55.5,23.2,37.3,13,16,3,0,0,0,0,0,6.1,4.1,0.53,0.17,4,2,1,0,2,102.1,39.5,-0.26,0,0,0,0,0,0,0.0,0,0,0,1,0.32,0,0
ACC-01587,Enterprise,Custom,Enterprise,29,2908.35,5,39,148,Active,0,neutral,0,13,12.6,-27.3,51.7,11,35,8,5,1,0,1,0,4.2,4.0,0.58,0.34,0,0,0,0,0,0.0,85.5,0.29,0,0,1,0,0,0,2.6,0,0,0,1,0.4,0,0
ACC-01588,Mid-Market,Annual,Pro,11,326.74,2,1,63,Active,1,positive,0,58,93.0,37.2,89.6,22,0,3,1,1,0,5,0,0.2,4.6,0.37,-0.11,4,0,0,0,1,12.1,83.5,0.2,0,0,2,0,0,0,0.5,0,0,0,1,0.22,0,0
ACC-01589,SMB,Monthly,Starter,34,39.15,1,1,83,Active,0,negative,0,26,38.0,-30.0,39.0,5,27,1,1,1,0,2,1,3.7,4.8,-0.04,0.01,1,0,1,0,0,0.0,75.5,0.52,0,0,1,0,0,0,2.3,0,0,0,1,0.62,0,0
ACC-01590,Mid-Market,Annual,Business,2,408.13,2,0,76,Active,1,negative,0,37,61.2,-17.0,58.4,20,12,6,5,1,1,3,1,7.7,3.8,0.61,-0.24,4,1,0,3,2,64.5,40.9,0.03,0,1,4,0,2,1,16.8,82,2,1,1,0.23,1,1
ACC-01591,SMB,Annual,Business,4,143.72,2,6,301,Active,1,neutral,0,18,26.9,-28.9,43.8,13,22,3,0,0,0,3,0,0.2,4.8,0.5,-0.17,0,0,0,0,0,0.0,86.1,1,0,0,3,0,1,0,0.5,28,0,0,0,0.27,0,0
ACC-01592,SMB,Annual,Pro,16,106.34,2,0,40,Renewal Pending,1,negative,0,43,65.7,-2.6,56.2,10,13,2,2,1,0,1,1,5.8,4.6,0.11,0.62,2,0,1,1,1,56.0,51.4,0.38,1,0,2,1,1,0,0.5,56,1,0,1,0.15,0,0
ACC-01593,Mid-Market,Monthly,Business,2,468.86,4,5,131,Grace Period,0,neutral,1,58,99.7,43.0,100,24,0,4,2,0,0,4,0,8.2,3.7,0.68,-0.42,1,1,1,0,0,0.0,60.4,0.43,0,0,8,1,3,1,6.9,94,1,0,0,-0.35,0,0
ACC-01594,SMB,Monthly,Business,12,69.08,4,12,82,Active,1,neutral,0,56,67.0,-4.1,58.0,19,11,4,3,0,1,5,0,3.1,4.5,0.64,0.15,1,1,1,1,0,0.0,61.9,0.32,0,1,0,0,0,0,0.0,0,0,1,1,-0.12,0,0
ACC-01595,Mid-Market,Monthly,Business,65,3077.97,3,4,365,Active,0,neutral,0,35,58.6,35.5,71.1,21,8,4,0,0,0,2,0,0.4,4.0,0.34,0.58,6,2,0,1,3,93.6,54.9,0.35,0,0,2,1,1,0,7.8,54,0,1,1,0.39,0,0
ACC-01596,SMB,Annual,Starter,1,106.49,1,0,30,Renewal Pending,1,neutral,0,39,70.9,-18.5,55.0,12,27,4,1,0,0,1,0,2.3,4.1,0.83,0.82,2,0,1,0,1,61.4,58.7,-0.13,1,0,2,0,0,0,6.3,0,0,0,1,0.27,0,0
ACC-01597,SMB,Monthly,Starter,16,194.28,1,1,37,Grace Period,0,neutral,1,57,100,23.2,69.5,19,10,3,3,1,0,3,0,2.7,4.8,0.14,0.42,2,0,0,0,1,31.6,46.4,0.32,0,0,0,0,0,0,0.0,0,0,0,1,0.35,0,0
ACC-01598,Mid-Market,Annual,Business,26,997.62,2,28,28,Grace Period,0,negative,1,20,34.0,-35.8,45.1,12,30,2,2,1,0,3,3,2.1,4.2,-0.58,-0.17,7,3,3,1,4,104.4,39.9,-0.4,1,0,1,1,0,0,11.1,0,0,1,1,0.04,1,1
ACC-01599,SMB,Annual,Business,16,194.31,2,13,127,Active,0,neutral,0,23,44.8,-34.6,16.6,10,21,3,0,0,0,0,0,5.1,4.5,0.4,-0.16,0,0,0,0,0,0.0,77.6,1.0,0,0,2,0,0,0,8.6,0,0,0,1,-0.28,0,0
ACC-01600,SMB,Monthly,Pro,23,96.0,4,8,167,Active,0,neutral,0,29,49.5,13.6,63.7,10,21,3,3,0,0,1,1,5.4,4.1,0.45,-0.18,1,0,1,1,0,0.0,72.3,0.47,0,0,2,2,1,0,13.4,45,1,0,1,0.06,0,1
ACC-01601,SMB,Monthly,Pro,15,150.08,3,11,15,Renewal Pending,0,negative,0,26,19.9,-21.3,35.6,10,32,3,0,0,1,3,1,4.7,3.5,0.32,0.32,4,1,3,1,1,39.9,51.8,0.9,0,1,3,2,1,0,14.0,30,1,1,0,0.74,0,0
ACC-01602,SMB,Monthly,Pro,14,637.6,4,4,100,Active,1,neutral,0,39,53.9,-40.7,36.8,19,28,2,0,0,0,1,1,0.5,3.7,0.34,0.45,1,1,0,1,0,0.0,55.9,0.02,0,0,0,0,0,0,0.0,0,0,0,1,0.57,0,1
ACC-01603,Mid-Market,Annual,Enterprise,2,1246.47,5,57,26,Renewal Pending,1,neutral,0,54,68.6,18.3,78.2,22,1,4,1,1,1,2,0,5.1,4.6,-0.0,-0.11,4,0,1,0,2,81.1,69.7,0.58,0,1,1,1,0,0,8.3,0,1,0,0,-0.24,0,0
ACC-01604,SMB,Monthly,Starter,33,118.24,2,0,229,Active,0,neutral,0,41,64.5,41.5,65.3,21,26,4,1,0,0,5,0,6.9,3.8,0.76,-0.5,3,2,0,0,1,61.0,75.6,0.86,0,0,7,0,3,1,5.8,112,2,0,0,-0.49,0,0
ACC-01605,SMB,Monthly,Starter,20,191.74,1,1,186,Active,1,neutral,0,52,79.5,-11.6,68.7,16,19,0,1,0,0,4,0,4.9,3.9,0.91,0.24,1,1,1,0,0,0.0,73.7,0.16,0,0,1,0,0,0,3.6,0,0,0,1,-0.2,0,0
