account_id,segment,subscription_type,plan_tier,tenure_months,mrr,bundles_contracted,extra_users,renewal_due_days,subscription_status,renewed_last_quarter,renewal_intent,in_grace_period,login_count_30d,tool_activity_score,usage_change_vs_prev_quarter,feature_adoption_score,key_reports_used_30d,days_since_last_login,emails_with_csm_30d,csm_meetings_last_quarter,strategic_review_done,success_plan_active,tickets_last_quarter,reopened_tickets,avg_resolution_days,csat_support,sentiment_csm,sentiment_support,churn_label
ACC_01308,Mid-Market,annual,Guru,31,363.95,2,5,118,churned,0,negative,0,47,19.1,15.7,29.7,14,0,0,0,1,0,6,0,1.4,5.0,-0.45,0.42,1
ACC_01309,SMB,annual,Pro,15,138.01,2,0,165,churned,0,positive,0,20,0.0,6.6,0.0,2,18,8,1,0,0,5,0,3.1,4.0,-0.36,-0.16,0
ACC_01310,Mid-Market,annual,Business,31,2006.7,4,4,164,active,0,negative,0,37,48.2,-11.0,46.1,13,11,16,3,1,1,2,0,5.3,3.6,-0.0,0.4,0
ACC_01311,SMB,monthly,Pro,21,201.73,2,0,62,churned,0,negative,0,18,5.5,-38.4,11.5,6,3,5,1,1,0,4,1,3.6,3.7,-0.28,0.23,1
ACC_01312,Mid-Market,annual,Business,17,1710.97,4,3,4,renewal_pending,1,positive,0,40,29.7,-13.0,23.6,17,13,1,0,1,0,4,1,4.0,3.9,0.01,-0.12,0
ACC_01313,SMB,annual,Guru,14,416.39,2,2,24,churned,0,negative,0,6,6.8,-25.5,20.8,2,10,1,0,0,1,3,1,5.6,3.6,-0.0,-0.1,1
ACC_01314,Mid-Market,annual,Guru,44,427.55,1,4,72,active,0,positive,0,43,20.4,13.4,39.3,19,0,8,3,1,0,3,1,2.5,4.0,0.11,-0.08,0
ACC_01315,SMB,annual,Pro,16,207.12,1,0,123,churned,0,negative,0,25,14.8,-19.4,30.9,8,2,1,0,0,1,4,1,4.4,3.9,-0.4,0.18,1
ACC_01316,Mid-Market,annual,Business,17,1738.13,2,3,21,churned,0,neutral,0,49,34.4,-20.4,34.6,24,10,5,1,1,0,4,0,2.0,4.3,0.22,0.41,0
ACC_01317,SMB,annual,Guru,4,582.69,3,0,92,churned,0,neutral,0,24,22.1,-40.1,20.2,10,18,7,0,0,1,3,0,3.1,4.1,-0.38,-0.03,0
ACC_01318,Mid-Market,monthly,Business,29,1290.46,3,2,34,active,0,positive,0,51,45.8,7.5,36.8,22,1,14,3,1,0,2,0,3.9,3.9,0.1,-0.04,0
ACC_01319,SMB,monthly,Pro,23,96.58,2,0,54,churned,0,neutral,0,11,7.9,-36.1,10.4,2,16,2,0,0,1,5,0,5.1,4.0,-0.31,0.11,0
ACC_01320,SMB,annual,Pro,29,123.24,2,2,127,churned,0,negative,0,9,12.4,-7.0,19.5,9,27,1,0,0,0,5,2,5.8,3.6,-0.49,0.0,1
ACC_01321,SMB,annual,Pro,9,127.49,1,1,19,active,1,positive,0,15,11.1,-4.6,20.9,1,0,2,0,1,1,4,1,3.6,4.0,0.03,-0.02,0
ACC_01322,SMB,annual,Pro,7,214.18,1,1,4,churned,0,negative,0,18,20.1,-28.5,32.8,3,13,5,1,0,0,3,0,5.3,3.9,0.03,0.32,1
ACC_01323,Mid-Market,monthly,Business,44,1868.21,3,4,166,active,0,neutral,0,31,40.2,17.2,29.1,10,16,4,2,0,0,3,1,5.3,3.4,0.14,-0.11,0
ACC_01324,SMB,annual,Pro,4,124.5,1,2,62,churned,0,negative,0,32,19.2,-19.9,0.0,8,7,4,1,0,1,6,2,2.4,3.9,0.06,-0.21,1
ACC_01325,Enterprise,annual,Business,10,2247.06,3,15,31,active,0,negative,0,56,57.3,-26.5,36.3,15,17,1,0,1,0,4,2,6.6,3.3,0.05,-0.43,0
ACC_01326,SMB,annual,Pro,5,144.82,2,1,73,churned,0,neutral,0,28,30.2,12.8,30.2,10,30,9,2,0,0,3,0,3.6,3.3,-0.34,0.09,0
ACC_01327,SMB,annual,Guru,11,372.96,2,0,167,active,0,negative,0,0,0.0,-31.6,32.0,0,15,6,1,0,1,9,1,5.6,4.0,-0.33,0.14,0
ACC_01328,Mid-Market,annual,Guru,43,600.0,1,6,144,churned,0,negative,0,29,10.5,-5.9,32.4,8,6,3,1,1,1,3,0,5.3,4.0,0.43,0.28,1
ACC_01329,Mid-Market,monthly,Guru,30,318.6,1,3,100,churned,0,positive,0,30,14.2,-7.3,32.8,6,18,14,3,1,0,5,0,3.2,4.1,0.33,0.25,0
ACC_01330,SMB,annual,Pro,16,125.43,2,2,78,churned,0,neutral,0,15,27.1,-8.0,16.3,6,19,5,0,0,1,5,1,5.7,3.8,0.05,0.01,0
ACC_01331,SMB,annual,Pro,30,210.98,1,0,159,churned,0,positive,0,17,4.9,-8.3,7.1,0,0,2,0,0,1,5,0,5.4,3.6,-0.47,0.41,0
ACC_01332,Mid-Market,monthly,Business,6,1277.53,3,5,22,renewal_pending,1,positive,0,59,24.5,-32.5,10.6,12,5,4,3,1,0,3,1,4.5,4.3,0.25,0.54,0
ACC_01333,SMB,monthly,Pro,2,214.04,2,1,55,active,0,neutral,0,26,17.6,15.4,8.2,6,5,5,1,1,0,6,0,4.2,4.4,-0.16,0.27,0
ACC_01334,Enterprise,annual,Enterprise,51,10271.91,6,7,136,active,0,negative,0,57,38.4,17.2,56.6,22,9,11,2,1,1,1,0,4.5,3.6,0.41,-0.29,0
ACC_01335,Enterprise,annual,Business,8,1588.02,2,14,105,churned,0,neutral,0,18,12.9,-6.4,35.6,9,8,4,1,1,1,4,2,6.0,3.2,0.28,-0.34,0
ACC_01336,Mid-Market,annual,Business,23,1487.64,3,3,68,churned,0,neutral,0,44,25.9,-39.0,34.3,8,6,1,0,1,0,3,1,5.7,3.9,0.19,-0.02,0
ACC_01337,SMB,monthly,Pro,6,149.23,2,0,21,churned,0,negative,0,16,18.9,-32.6,14.2,9,1,5,1,0,0,6,2,3.7,3.8,-0.13,-0.36,1
ACC_01338,Mid-Market,annual,Guru,45,412.2,3,4,31,churned,0,positive,0,31,37.1,11.8,25.4,12,15,9,4,0,0,2,0,2.5,4.2,0.18,0.28,0
ACC_01339,SMB,monthly,Pro,18,196.69,1,0,174,churned,0,neutral,0,34,31.3,-51.1,22.2,14,24,3,1,0,1,3,0,1.6,4.5,-0.04,0.18,0
ACC_01340,SMB,monthly,Pro,5,213.54,2,1,1,renewal_pending,0,neutral,1,11,1.4,-8.9,11.6,2,2,6,1,0,0,3,0,6.0,3.1,-0.37,-0.08,0
ACC_01341,SMB,annual,Pro,9,122.6,2,2,122,churned,0,negative,0,25,17.8,-39.0,3.5,8,0,3,0,0,0,4,0,1.0,4.1,-0.49,0.38,1
ACC_01342,SMB,annual,Pro,20,182.05,2,0,84,churned,0,negative,0,18,13.9,-30.6,29.8,2,10,2,1,0,1,5,0,5.5,3.6,-0.3,0.09,1
ACC_01343,Mid-Market,annual,Business,30,1882.7,3,5,179,churned,0,negative,0,43,35.3,-25.4,31.4,17,6,4,0,1,0,3,1,5.1,4.0,-0.6,0.18,1
ACC_01344,Mid-Market,annual,Business,28,2036.71,3,3,13,active,0,neutral,0,57,45.3,4.4,47.6,24,17,4,2,0,1,2,0,2.2,3.5,0.38,0.16,0
ACC_01345,Mid-Market,annual,Guru,20,459.84,1,3,36,churned,0,neutral,0,45,21.2,5.1,20.9,20,0,10,2,1,0,4,0,1.6,4.4,-0.09,0.48,0
ACC_01346,SMB,monthly,Pro,19,72.3,2,1,26,churned,0,neutral,0,21,8.4,-8.7,21.2,6,4,4,1,0,1,5,1,4.3,3.7,0.01,0.18,0
ACC_01347,SMB,monthly,Pro,3,143.78,1,1,151,churned,0,positive,0,18,14.5,-6.8,3.7,11,0,4,1,0,1,4,1,4.1,4.1,-0.1,-0.02,0
ACC_01348,SMB,annual,Guru,9,261.32,1,2,63,churned,0,positive,0,20,0.0,-12.0,4.2,4,23,5,0,0,1,5,0,4.1,4.3,-0.36,0.21,0
ACC_01349,Enterprise,monthly,Enterprise,41,8674.17,4,12,69,churned,0,neutral,0,47,42.7,12.3,50.4,10,9,22,5,1,1,5,1,1.1,4.8,0.51,0.28,0
ACC_01350,SMB,annual,Guru,31,517.6,3,2,153,churned,0,neutral,0,13,4.0,-6.6,20.9,3,6,0,0,0,1,3,0,3.2,3.7,-0.06,-0.04,0
ACC_01351,Mid-Market,annual,Guru,19,246.71,2,4,14,churned,0,negative,0,46,39.0,-48.9,20.3,14,0,4,1,1,1,3,0,2.2,3.9,-0.06,0.13,1
ACC_01352,SMB,annual,Pro,23,164.97,1,2,28,churned,0,negative,0,17,17.8,1.3,21.8,5,0,2,1,0,0,5,1,6.3,3.6,0.11,0.01,1
ACC_01353,SMB,annual,Pro,34,157.93,1,0,73,churned,0,positive,0,8,2.7,-0.6,18.3,2,15,3,0,0,1,2,0,4.1,4.5,-0.13,0.42,0
ACC_01354,Mid-Market,monthly,Business,43,2843.99,3,1,27,active,0,neutral,0,22,28.5,-21.5,45.4,6,0,2,0,1,1,6,0,2.7,4.3,-0.06,-0.03,0
ACC_01355,SMB,monthly,Guru,5,286.59,2,0,58,churned,0,negative,0,14,19.9,-50.5,28.2,5,11,0,0,0,0,5,0,5.6,3.9,-0.4,0.39,1
ACC_01356,Mid-Market,annual,Business,17,1374.08,2,4,72,churned,0,positive,0,40,29.6,-10.6,26.1,15,27,8,1,1,1,6,1,3.7,4.3,-0.12,0.28,0
ACC_01357,Enterprise,annual,Enterprise,52,5377.2,4,13,148,active,0,positive,0,97,74.1,13.9,51.4,38,0,5,1,1,1,3,0,3.3,4.0,0.58,0.22,0
ACC_01358,SMB,annual,Pro,3,144.3,2,0,9,churned,0,neutral,0,22,25.0,-22.9,15.6,4,0,8,2,0,1,3,1,4.8,4.2,-0.14,-0.18,0
ACC_01359,SMB,annual,Guru,19,195.92,3,1,131,churned,0,negative,0,5,13.7,-11.6,18.5,3,15,1,0,0,0,5,1,5.8,4.2,-0.85,-0.18,1
ACC_01360,SMB,monthly,Guru,28,311.83,3,2,61,active,0,neutral,0,15,27.9,4.3,36.8,8,0,5,1,1,1,5,1,4.4,3.7,0.07,0.21,0
ACC_01361,Enterprise,monthly,Business,8,1827.99,4,15,131,churned,0,neutral,0,49,26.5,28.2,42.2,19,23,16,4,0,1,4,0,5.6,3.3,-0.02,0.1,0
ACC_01362,SMB,annual,Pro,4,176.64,2,1,126,churned,0,negative,0,12,15.7,-12.4,27.3,7,25,5,0,0,0,6,1,3.8,3.9,-0.27,0.22,1
ACC_01363,Mid-Market,annual,Guru,26,623.36,2,1,5,churned,0,neutral,0,13,2.7,-9.0,13.9,7,9,11,2,1,0,5,0,2.0,4.8,-0.46,0.41,0
ACC_01364,Mid-Market,annual,Guru,33,433.1,3,5,79,churned,0,negative,0,20,23.3,-29.8,25.7,10,1,2,2,1,0,3,0,5.9,4.0,0.02,0.33,1
ACC_01365,Mid-Market,annual,Guru,47,552.56,2,5,71,active,0,neutral,0,45,37.6,-9.0,29.0,12,2,12,5,0,0,4,1,3.9,3.4,0.22,-0.37,0
ACC_01366,SMB,annual,Pro,11,154.62,1,1,15,churned,0,neutral,0,17,26.7,-17.4,0.0,5,7,0,0,0,1,5,1,5.3,4.1,-0.28,-0.2,0
ACC_01367,Mid-Market,annual,Guru,39,306.32,1,3,37,active,0,negative,0,29,11.7,6.2,6.9,7,12,5,1,1,0,6,2,6.5,3.6,-0.04,-0.09,0
ACC_01368,Enterprise,monthly,Business,6,1736.96,4,6,176,active,0,neutral,0,63,48.6,14.7,36.7,24,15,12,3,1,1,4,1,7.5,3.8,0.58,-0.29,0
ACC_01369,SMB,monthly,Pro,9,149.52,1,1,64,churned,0,negative,0,18,10.2,19.7,15.3,2,0,1,0,0,0,7,3,5.8,3.7,-0.41,-0.35,1
ACC_01370,SMB,annual,Guru,17,371.25,1,1,125,churned,0,negative,0,22,6.9,-41.8,18.4,5,19,7,1,1,0,3,2,6.1,3.2,-0.14,-0.69,1
ACC_01371,Enterprise,annual,Enterprise,59,11444.43,3,10,82,churned,0,neutral,0,43,41.0,-23.8,31.6,10,13,12,2,0,0,0,1,3.2,4.3,0.02,-0.37,0
ACC_01372,SMB,annual,Pro,1,102.81,1,1,177,churned,0,positive,0,21,16.0,4.8,5.5,8,4,3,0,0,1,4,1,3.7,3.7,-0.5,-0.22,0
ACC_01373,Mid-Market,annual,Business,5,2165.08,4,2,16,renewal_pending,1,positive,0,67,59.8,26.1,37.2,31,0,5,2,1,0,5,0,2.4,3.8,0.07,0.08,0
ACC_01374,SMB,monthly,Guru,26,382.1,2,2,112,churned,0,neutral,0,23,26.5,-14.4,24.1,10,10,2,0,0,1,6,0,4.8,3.6,-0.58,-0.15,0
ACC_01375,SMB,annual,Pro,31,74.24,2,0,155,churned,0,negative,0,19,18.3,-80.0,30.9,9,0,3,0,0,0,6,4,8.5,3.0,0.2,-0.62,1
ACC_01376,Mid-Market,annual,Guru,28,825.29,1,8,171,churned,0,negative,0,52,23.8,-28.4,12.2,9,16,5,3,1,1,2,0,4.1,3.9,0.18,0.31,1
ACC_01377,SMB,annual,Guru,23,317.13,3,0,139,churned,0,neutral,0,24,16.7,-9.0,14.8,1,0,3,0,1,0,3,0,2.3,4.7,-0.4,0.51,0
ACC_01378,SMB,monthly,Guru,30,516.25,2,2,69,churned,0,negative,0,0,0.0,-31.2,14.3,0,17,2,0,0,1,3,0,2.5,4.6,-0.13,0.16,1
ACC_01379,SMB,annual,Guru,10,219.49,2,0,70,churned,0,negative,0,10,11.1,-11.7,1.6,2,10,6,1,0,1,7,2,4.2,3.9,-0.41,-0.02,1
ACC_01380,SMB,annual,Guru,8,429.43,2,3,130,churned,0,negative,0,21,26.0,19.2,2.3,6,4,5,1,1,1,4,1,4.9,4.2,-0.02,-0.16,1
ACC_01381,SMB,annual,Pro,25,118.22,1,1,48,churned,0,neutral,0,4,0.0,10.7,0.0,0,10,1,0,0,0,6,1,2.0,3.7,-0.51,0.35,0
ACC_01382,SMB,monthly,Pro,22,50.0,2,1,20,renewal_pending,1,positive,0,11,0.1,-0.4,13.7,4,21,4,0,0,0,2,0,2.9,4.5,-0.53,0.33,0
ACC_01383,Enterprise,monthly,Business,20,1826.92,2,13,135,active,0,positive,0,47,35.4,-1.2,39.4,13,0,3,1,0,0,0,0,1.5,4.5,-0.18,0.21,0
ACC_01384,SMB,annual,Pro,10,148.0,1,1,63,churned,0,negative,0,16,5.6,-23.9,16.6,4,6,3,0,0,0,5,1,5.2,3.3,-0.16,-0.18,1
ACC_01385,Mid-Market,monthly,Guru,22,450.68,2,3,157,churned,0,negative,0,32,27.6,-1.4,43.7,13,0,6,2,1,1,3,0,2.0,4.0,0.24,0.25,1
ACC_01386,SMB,monthly,Pro,23,104.85,2,1,31,churned,0,positive,0,25,24.6,-14.5,27.4,10,8,3,0,0,0,4,1,7.3,3.4,0.08,-0.1,0
ACC_01387,Mid-Market,monthly,Business,3,1464.55,4,1,19,renewal_pending,1,positive,0,36,12.6,-13.9,22.3,8,1,5,2,0,0,3,0,5.1,3.8,-0.42,-0.27,0
ACC_01388,SMB,annual,Guru,2,359.78,2,3,15,churned,0,neutral,0,7,13.7,-42.9,11.4,0,0,3,0,0,0,5,0,3.4,4.1,-0.49,0.08,0
ACC_01389,Enterprise,annual,Business,24,855.0,3,9,152,active,0,negative,0,76,36.7,-12.9,35.4,11,0,16,3,1,0,2,0,4.1,3.8,0.1,0.18,0
ACC_01390,SMB,annual,Pro,14,122.39,2,0,59,churned,0,neutral,0,9,11.2,-1.5,37.8,4,27,1,0,0,1,6,0,4.2,4.5,0.07,0.43,0
ACC_01391,SMB,monthly,Pro,8,135.45,1,1,172,churned,0,negative,0,20,11.7,-34.8,14.3,9,12,2,0,0,0,4,1,3.0,3.5,-0.55,0.52,1
ACC_01392,SMB,annual,Pro,12,170.49,1,2,136,churned,0,positive,0,12,7.5,-10.2,15.4,6,13,1,0,0,0,4,0,5.4,3.4,-0.28,0.2,0
ACC_01393,SMB,monthly,Guru,26,425.43,2,3,178,churned,0,positive,0,14,29.7,-7.6,18.0,7,7,1,0,0,0,4,0,3.4,3.8,-0.22,-0.01,0
ACC_01394,SMB,annual,Guru,27,316.21,3,2,102,churned,0,positive,0,20,22.5,-6.5,33.7,6,9,2,0,0,1,4,0,2.3,4.0,0.16,0.53,0
ACC_01395,SMB,monthly,Guru,29,550.08,3,1,60,churned,0,negative,0,15,26.6,-4.9,37.5,8,6,2,0,0,1,4,0,4.3,3.7,0.01,0.17,1
ACC_01396,Mid-Market,monthly,Guru,17,257.29,1,7,167,active,0,negative,0,63,35.5,11.3,37.8,9,9,7,2,1,1,3,0,1.8,4.9,-0.14,0.71,0
ACC_01397,SMB,annual,Pro,1,108.74,1,1,103,churned,0,negative,0,17,16.3,-26.2,16.9,3,11,5,1,0,1,3,0,4.5,3.7,-0.34,0.14,1
ACC_01398,SMB,monthly,Pro,28,176.73,1,2,60,churned,0,negative,0,23,16.4,-41.4,19.2,2,0,6,1,0,0,6,1,4.9,3.7,-0.41,0.18,1
ACC_01399,Mid-Market,annual,Guru,5,610.14,1,5,75,churned,0,negative,0,12,13.0,-30.7,10.4,4,13,3,0,0,1,4,1,3.4,3.5,-0.4,0.11,1
ACC_01400,Mid-Market,monthly,Business,20,1211.3,2,2,14,churned,0,neutral,0,26,31.5,-1.9,27.5,10,0,5,3,0,0,5,1,5.8,3.5,0.16,-0.06,0
ACC_01401,SMB,annual,Guru,34,449.54,2,2,180,churned,0,negative,0,10,12.7,-36.6,23.4,3,15,5,0,0,0,5,0,4.6,4.2,-0.38,0.11,1
ACC_01402,SMB,annual,Guru,32,256.92,1,3,131,churned,0,negative,0,21,30.8,-33.7,39.2,2,0,2,0,0,0,5,0,3.0,4.4,-0.15,0.22,1
ACC_01403,SMB,monthly,Pro,29,112.84,1,0,150,churned,0,neutral,0,26,22.9,-33.8,33.2,4,8,1,0,1,0,3,0,4.3,4.3,-0.12,0.06,0
ACC_01404,Mid-Market,annual,Business,27,2066.1,3,6,154,churned,0,neutral,0,43,21.7,-48.2,38.0,8,0,4,2,0,1,5,1,2.4,3.7,0.12,-0.01,0
ACC_01405,Mid-Market,monthly,Guru,28,443.89,2,1,102,churned,0,negative,0,27,24.4,-35.6,47.0,14,9,2,1,1,1,3,1,5.1,3.5,0.09,0.06,1
ACC_01406,SMB,annual,Guru,8,539.59,3,0,164,active,0,positive,0,27,30.6,3.0,0.0,13,14,5,0,0,0,3,1,2.2,4.3,-0.43,0.28,0
ACC_01407,Mid-Market,annual,Guru,21,530.36,1,2,170,churned,0,negative,0,60,38.5,-12.9,23.5,17,20,4,1,1,0,2,0,3.7,4.0,0.01,0.02,1
ACC_01408,Mid-Market,annual,Guru,44,149.25,2,5,164,active,0,negative,0,37,36.6,-31.5,32.7,15,0,0,0,1,1,3,0,4.5,3.9,0.06,0.29,0
ACC_01409,SMB,annual,Pro,22,102.16,1,4,156,churned,0,negative,0,26,26.9,-24.2,17.7,10,19,6,2,1,1,4,1,4.9,3.9,-0.05,-0.23,1
ACC_01410,Mid-Market,annual,Business,31,1637.24,4,8,156,churned,0,negative,0,46,26.2,-5.8,26.9,11,8,2,0,1,0,4,1,6.7,3.9,-0.37,-0.01,1
ACC_01411,SMB,annual,Pro,33,82.12,1,0,176,churned,0,negative,0,9,18.4,-48.0,3.5,3,6,2,0,0,1,6,2,4.1,3.4,-0.14,-0.0,1
ACC_01412,SMB,annual,Pro,35,107.83,1,0,74,churned,0,neutral,0,14,5.3,2.2,12.3,2,18,0,0,0,1,5,0,4.1,4.0,-0.35,-0.06,0
ACC_01413,SMB,annual,Guru,3,571.24,1,1,178,churned,0,neutral,0,21,12.6,-40.9,18.9,9,7,2,1,0,0,3,2,2.1,3.8,-0.01,-0.05,0
ACC_01414,SMB,monthly,Pro,19,128.34,2,2,177,churned,0,negative,0,28,20.9,-22.1,31.3,13,16,3,0,1,1,5,0,2.7,3.8,0.1,0.01,1
ACC_01415,SMB,monthly,Pro,10,178.41,2,1,27,churned,0,neutral,0,11,19.5,-22.3,11.4,5,1,4,0,0,0,5,0,3.0,4.2,-0.27,0.53,0
ACC_01416,Enterprise,annual,Enterprise,32,7743.6,4,13,73,active,0,negative,0,22,19.5,-25.1,37.2,1,3,11,2,1,1,4,0,5.9,3.6,0.38,0.39,0
ACC_01417,SMB,monthly,Pro,15,205.02,1,1,132,churned,0,positive,0,26,11.6,-16.2,28.1,6,18,0,0,0,0,4,0,3.5,4.1,0.21,0.3,0
ACC_01418,SMB,annual,Guru,11,351.51,1,1,124,churned,0,positive,0,5,2.7,-1.0,0.0,2,26,3,1,1,0,3,1,5.8,3.9,0.02,0.11,0
ACC_01419,SMB,monthly,Guru,26,644.26,3,0,55,churned,0,positive,0,9,1.0,-15.7,18.8,6,11,10,2,0,1,6,0,2.1,4.3,-0.01,0.54,0
ACC_01420,Enterprise,monthly,Enterprise,29,12235.85,5,10,63,churned,0,negative,0,62,44.5,-10.9,50.3,18,0,6,2,1,1,3,0,3.0,3.8,0.39,0.27,1
ACC_01421,SMB,monthly,Guru,13,217.63,2,1,126,churned,0,positive,0,23,11.4,-6.8,17.0,10,7,6,1,1,1,3,0,2.2,4.3,0.25,0.14,0
ACC_01422,SMB,annual,Pro,32,123.11,1,0,120,active,0,positive,0,8,5.6,-11.3,24.1,3,11,4,1,0,0,3,0,2.0,4.3,-0.38,0.22,0
ACC_01423,SMB,monthly,Pro,4,163.64,1,0,88,churned,0,neutral,0,15,14.9,-27.1,0.0,2,8,1,0,0,1,4,2,3.9,3.5,-0.24,-0.3,0
ACC_01424,SMB,annual,Pro,13,179.75,2,1,16,churned,0,negative,0,28,27.6,-14.2,13.4,10,12,5,1,0,1,10,4,7.4,2.6,0.15,-1.0,1
ACC_01425,Enterprise,monthly,Enterprise,14,11210.67,6,8,96,active,0,neutral,0,43,56.3,-13.5,57.6,18,2,9,3,0,1,2,0,6.6,3.8,0.46,0.2,0
ACC_01426,Enterprise,annual,Business,54,655.32,4,13,54,active,0,neutral,0,43,48.2,-15.6,29.5,15,15,10,2,0,1,3,0,3.4,3.6,0.05,-0.16,0
ACC_01427,SMB,annual,Guru,34,345.17,1,1,136,churned,0,negative,0,15,7.1,-0.5,24.6,4,0,2,0,0,1,6,2,3.3,3.4,-0.15,-0.08,1
ACC_01428,Enterprise,monthly,Enterprise,42,5196.17,4,11,109,churned,0,negative,0,38,34.1,-7.0,44.8,10,20,10,2,1,0,3,1,3.6,3.4,0.09,-0.25,1
ACC_01429,Mid-Market,monthly,Guru,9,412.87,3,6,15,renewal_pending,0,neutral,1,42,32.4,-1.1,35.9,11,22,5,1,1,0,6,1,5.9,3.2,-0.06,-0.28,0
ACC_01430,Mid-Market,annual,Business,3,1250.06,4,4,143,active,0,neutral,0,43,19.5,-3.6,18.9,13,0,2,0,0,1,5,1,3.3,3.8,0.06,0.1,0
ACC_01431,SMB,monthly,Guru,12,359.07,2,0,12,churned,0,negative,0,29,13.6,-31.0,22.2,10,0,2,0,0,0,4,1,6.6,3.9,-0.42,0.2,1
ACC_01432,SMB,annual,Guru,21,522.64,2,1,77,churned,0,negative,0,9,9.5,3.0,7.8,3,15,4,1,1,1,2,0,5.0,4.1,-0.15,0.31,1
ACC_01433,SMB,annual,Guru,11,487.98,2,1,84,active,0,positive,0,8,8.3,-20.4,10.7,2,0,2,0,0,0,5,1,4.1,4.2,-0.51,0.07,0
ACC_01434,Mid-Market,annual,Business,46,2189.07,3,3,72,active,0,positive,0,22,27.9,1.7,32.4,10,4,7,2,1,0,4,1,3.4,3.7,-0.08,-0.04,0
ACC_01435,SMB,annual,Guru,14,281.13,2,0,118,churned,0,neutral,0,27,25.6,-17.3,13.8,9,20,6,1,0,0,4,1,3.0,3.3,-0.36,-0.34,0
ACC_01436,SMB,annual,Pro,34,136.27,2,0,168,churned,0,positive,0,22,0.6,-9.4,19.1,2,17,1,0,1,0,4,0,3.8,3.8,-0.6,0.22,0
ACC_01437,SMB,annual,Pro,34,180.36,2,1,180,churned,0,positive,0,14,18.3,-8.8,12.8,5,30,4,2,0,0,6,0,4.1,4.4,-0.56,0.25,0
ACC_01438,Mid-Market,annual,Guru,27,453.77,3,5,67,churned,0,neutral,0,35,32.1,-0.4,37.0,12,9,3,2,1,0,5,0,5.5,3.7,0.06,-0.14,0
ACC_01439,SMB,annual,Pro,4,211.3,1,1,73,churned,0,neutral,0,29,24.6,-44.4,32.6,8,2,3,0,1,0,6,1,4.9,3.7,0.02,0.07,0
ACC_01440,Mid-Market,annual,Business,28,1710.27,2,1,98,churned,0,neutral,0,64,46.7,-28.4,23.1,12,5,3,2,0,1,5,1,3.9,3.8,-0.31,0.24,0
ACC_01441,Enterprise,monthly,Business,21,3365.95,4,11,116,churned,0,positive,0,13,20.4,-2.9,33.3,6,9,14,3,1,1,5,0,5.6,4.1,0.17,0.1,0
ACC_01442,SMB,monthly,Pro,10,171.6,1,1,136,churned,0,neutral,0,25,28.0,-8.6,2.8,8,8,1,0,0,1,5,1,5.6,3.9,-0.03,-0.14,0
ACC_01443,Mid-Market,annual,Business,47,1362.04,2,4,178,active,0,neutral,0,45,29.8,-29.0,21.5,19,6,6,2,1,1,3,0,2.5,3.7,0.0,0.01,0
ACC_01444,SMB,annual,Pro,2,111.45,1,2,175,active,0,positive,0,21,4.0,-8.4,13.4,1,0,3,0,1,0,2,0,3.4,3.2,-0.47,0.03,0
ACC_01445,Mid-Market,annual,Business,37,2788.53,2,2,176,churned,0,negative,0,23,22.7,-40.3,22.0,7,12,11,2,0,0,9,1,6.6,3.8,-0.19,-0.31,1
ACC_01446,SMB,annual,Pro,19,156.98,1,1,145,churned,0,negative,0,15,6.9,43.8,21.7,2,0,4,0,0,0,2,1,4.9,3.7,-0.26,-0.06,1
ACC_01447,Mid-Market,monthly,Business,8,1917.13,4,3,137,active,0,positive,0,50,35.9,23.6,35.5,6,0,7,2,1,0,5,1,2.9,4.2,-0.01,0.05,0
ACC_01448,Mid-Market,annual,Guru,21,462.62,1,1,114,active,0,neutral,0,40,41.1,11.2,28.2,10,6,4,1,1,1,3,1,4.7,3.7,0.37,0.02,0
ACC_01449,Enterprise,annual,Business,58,1900.01,3,10,53,active,0,positive,0,70,57.6,1.4,35.7,25,0,8,3,1,0,2,1,3.4,4.1,0.29,0.19,0
ACC_01450,Mid-Market,annual,Business,10,1386.13,4,6,78,active,0,positive,0,34,36.1,-11.1,40.6,14,15,6,1,0,1,2,0,3.6,4.0,0.43,-0.04,0
ACC_01451,SMB,annual,Guru,14,136.96,1,1,14,churned,0,negative,0,23,7.4,-38.6,15.5,4,0,1,0,0,0,6,1,2.5,3.8,-0.73,0.15,1
ACC_01452,Mid-Market,monthly,Business,12,788.88,2,8,138,churned,0,neutral,0,68,36.5,-2.0,13.4,24,10,3,0,1,0,4,0,2.2,4.1,-0.43,0.32,0
ACC_01453,Mid-Market,monthly,Guru,5,481.8,2,2,167,churned,0,negative,0,26,19.8,-30.5,7.6,7,0,3,2,1,0,8,1,7.5,3.4,-0.21,-0.27,1
ACC_01454,SMB,annual,Pro,29,150.56,1,2,117,churned,0,neutral,0,9,17.8,-29.4,0.0,4,7,4,0,0,0,5,2,4.7,3.8,-0.72,-0.24,0
ACC_01455,SMB,annual,Guru,15,472.66,3,0,111,churned,0,negative,0,10,12.4,-40.5,7.6,5,16,1,0,0,1,3,0,5.2,3.8,-0.01,-0.01,1
ACC_01456,Enterprise,monthly,Business,28,1642.7,2,15,105,active,0,positive,0,95,69.3,4.5,45.8,30,22,6,3,1,1,4,0,3.3,3.7,0.45,0.06,0
ACC_01457,Mid-Market,monthly,Business,25,1916.64,3,0,104,churned,0,negative,0,32,39.9,-6.8,25.4,12,9,6,1,0,0,2,0,1.7,4.9,-0.15,0.3,1
